member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
casual,classic_bike,2021,Mar,Friday,8,90,11.62037037037037,1956.4943869767867
casual,classic_bike,2021,Mar,Friday,9,114,20.541666666666668,2430.636945566937
casual,classic_bike,2021,Mar,Friday,10,153,27.804030501089326,2259.0672493941547
casual,classic_bike,2021,Mar,Friday,11,233,28.58068669527897,2351.094116895458
casual,classic_bike,2021,Mar,Friday,12,277,22.332009626955475,2480.409308856293
casual,classic_bike,2021,Mar,Friday,13,275,24.563636363636363,2382.34092512232
casual,classic_bike,2021,Mar,Friday,14,268,31.980845771144278,2317.9240983164723
casual,classic_bike,2021,Mar,Friday,15,329,21.713981762917932,2465.142973128033
casual,classic_bike,2021,Mar,Friday,16,374,26.53712121212121,2218.0350021094364
casual,classic_bike,2021,Mar,Friday,17,468,20.36406695156695,2236.8427622058884
casual,classic_bike,2021,Mar,Friday,18,377,18.14893899204244,2110.8274482822553
casual,classic_bike,2021,Mar,Friday,19,207,21.5414653784219,1873.4894975526083
casual,classic_bike,2021,Mar,Friday,20,108,20.754475308641975,2053.069411671697
casual,classic_bike,2021,Mar,Friday,21,83,14.142168674698794,1485.9651860638744
casual,classic_bike,2021,Mar,Friday,22,101,15.90973597359736,1743.8188367657438
casual,classic_bike,2021,Mar,Friday,23,76,37.906359649122805,1785.2967106158974
casual,classic_bike,2021,Mar,Monday,0,27,35.37530864197531,1916.5341722986411
casual,classic_bike,2021,Mar,Monday,1,8,96.91458333333333,2713.673567211316
casual,classic_bike,2021,Mar,Monday,2,2,9.4,1825.433951994286
casual,classic_bike,2021,Mar,Monday,3,2,3.408333333333333,782.2770855413071
casual,classic_bike,2021,Mar,Monday,4,17,9.879411764705882,1955.917175903934
casual,classic_bike,2021,Mar,Monday,5,11,9.14090909090909,1589.3279655656984
casual,classic_bike,2021,Mar,Monday,6,48,10.805208333333333,1968.0898134863721
casual,classic_bike,2021,Mar,Monday,7,92,15.496920289855073,2275.2137149702717
casual,classic_bike,2021,Mar,Monday,8,130,20.75525641025641,2002.2134190531767
casual,classic_bike,2021,Mar,Monday,9,127,23.8998687664042,2610.774638931123
casual,classic_bike,2021,Mar,Monday,10,172,31.478682170542637,2417.952598403285
casual,classic_bike,2021,Mar,Monday,11,284,30.090199530516433,2600.2891905998163
casual,classic_bike,2021,Mar,Monday,12,326,31.740848670756645,2769.17219704726
casual,classic_bike,2021,Mar,Monday,13,380,32.95267543859649,2847.911122079784
casual,classic_bike,2021,Mar,Monday,14,389,33.45274207369323,2427.1741743229254
casual,classic_bike,2021,Mar,Monday,15,452,29.82448377581121,2772.61441542167
casual,classic_bike,2021,Mar,Monday,16,600,28.131166666666665,2362.7481196457406
casual,classic_bike,2021,Mar,Monday,17,803,28.59101286841013,2260.6731917430793
casual,classic_bike,2021,Mar,Monday,18,559,23.18443649373882,2241.427800283698
casual,classic_bike,2021,Mar,Monday,19,305,21.955628415300545,2113.564484102546
casual,classic_bike,2021,Mar,Monday,20,178,34.87359550561798,2026.0474705405138
casual,classic_bike,2021,Mar,Monday,21,159,32.215618448637315,1860.7816749541455
casual,classic_bike,2021,Mar,Monday,22,111,26.806906906906907,2054.387200028512
casual,classic_bike,2021,Mar,Monday,23,59,30.85367231638418,1903.7302319269977
casual,classic_bike,2021,Mar,Saturday,0,111,21.45255255255255,1871.4341462510588
casual,classic_bike,2021,Mar,Saturday,1,81,26.54135802469136,2059.876589871831
casual,classic_bike,2021,Mar,Saturday,2,36,13.239814814814816,1576.178562045222
casual,classic_bike,2021,Mar,Saturday,3,10,28.026666666666667,1868.696670383847
casual,classic_bike,2021,Mar,Saturday,4,10,11.961666666666668,2055.3739371155557
casual,classic_bike,2021,Mar,Saturday,5,7,35.18333333333334,3530.0577079966765
casual,classic_bike,2021,Mar,Saturday,6,15,10.184444444444445,1823.9805875996658
casual,classic_bike,2021,Mar,Saturday,7,49,16.553061224489795,2257.256143950989
casual,classic_bike,2021,Mar,Saturday,8,134,30.891542288557215,2883.398004874752
casual,classic_bike,2021,Mar,Saturday,9,281,24.933985765124554,2453.5627780886325
casual,classic_bike,2021,Mar,Saturday,10,442,30.739819004524886,2662.171945808419
casual,classic_bike,2021,Mar,Saturday,11,804,30.32087479270315,2764.7882553442732
casual,classic_bike,2021,Mar,Saturday,12,1025,28.27040650406504,2725.1254704224793
casual,classic_bike,2021,Mar,Saturday,13,1233,32.08665855636659,2773.1013480185825
casual,classic_bike,2021,Mar,Saturday,14,1268,28.624763406940062,2703.2706293715355
casual,classic_bike,2021,Mar,Saturday,15,1094,28.79245886654479,2628.027761236882
casual,classic_bike,2021,Mar,Saturday,16,986,29.506068289384718,2535.481772465491
casual,classic_bike,2021,Mar,Saturday,17,931,28.665556749015394,2459.9930857564136
casual,classic_bike,2021,Mar,Saturday,18,647,24.320427614631633,2319.4894949414725
casual,classic_bike,2021,Mar,Saturday,19,403,22.681058726220016,2121.8418879115916
casual,classic_bike,2021,Mar,Saturday,20,337,22.85642927794263,1949.1803323786787
casual,classic_bike,2021,Mar,Saturday,21,221,19.367119155354448,1855.0062280416498
casual,classic_bike,2021,Mar,Saturday,22,227,21.694566813509546,1841.8181384118207
casual,classic_bike,2021,Mar,Saturday,23,280,23.60214285714286,1961.793378264415
casual,classic_bike,2021,Mar,Sunday,0,279,19.332556750298686,2097.904567749016
casual,classic_bike,2021,Mar,Sunday,1,174,30.238888888888887,2211.4721780207724
casual,classic_bike,2021,Mar,Sunday,2,43,18.442635658914728,1787.1709667275666
casual,classic_bike,2021,Mar,Sunday,3,29,48.520114942528735,2412.841667051773
casual,classic_bike,2021,Mar,Sunday,4,24,13.54375,2414.655928587285
casual,classic_bike,2021,Mar,Sunday,5,14,17.40595238095238,2917.7619978081484
casual,classic_bike,2021,Mar,Sunday,6,13,27.111538461538462,2497.7240727307994
casual,classic_bike,2021,Mar,Sunday,7,52,24.13653846153846,2691.1256411066042
casual,classic_bike,2021,Mar,Sunday,8,64,23.555989583333332,2403.522442323356
casual,classic_bike,2021,Mar,Sunday,9,186,29.08969534050179,2725.5486263633225
casual,classic_bike,2021,Mar,Sunday,10,372,26.20954301075269,2447.586013294418
casual,classic_bike,2021,Mar,Sunday,11,623,30.76302835741038,2784.8990092995473
casual,classic_bike,2021,Mar,Sunday,12,771,30.517833981841765,2860.5170385879546
casual,classic_bike,2021,Mar,Sunday,13,983,33.87041369955917,2782.4966706582672
casual,classic_bike,2021,Mar,Sunday,14,1023,32.7721733463669,2862.5478725401563
casual,classic_bike,2021,Mar,Sunday,15,968,34.81763085399449,2702.503317661478
casual,classic_bike,2021,Mar,Sunday,16,766,31.755113141862488,2703.6275707478035
casual,classic_bike,2021,Mar,Sunday,17,670,29.122487562189054,2513.0197112785004
casual,classic_bike,2021,Mar,Sunday,18,468,29.174501424501425,2498.4795925842736
casual,classic_bike,2021,Mar,Sunday,19,269,24.9272614622057,2120.930854192879
casual,classic_bike,2021,Mar,Sunday,20,167,25.812774451097805,1726.3269960147509
casual,classic_bike,2021,Mar,Sunday,21,114,20.99795321637427,1906.2439422296784
casual,classic_bike,2021,Mar,Sunday,22,102,32.553104575163395,1708.5296920990704
casual,classic_bike,2021,Mar,Sunday,23,50,14.971666666666668,1927.4155292256419
casual,classic_bike,2021,Mar,Thursday,0,18,12.012962962962963,2093.0026324614882
casual,classic_bike,2021,Mar,Thursday,1,9,20.848148148148148,2186.111842233347
casual,classic_bike,2021,Mar,Thursday,2,3,9.55,2032.854835433607
casual,classic_bike,2021,Mar,Thursday,3,8,15.677083333333334,1549.8781837753058
casual,classic_bike,2021,Mar,Thursday,4,6,16.308333333333334,2403.7848344359245
casual,classic_bike,2021,Mar,Thursday,5,17,15.254901960784313,2283.3454325118814
casual,classic_bike,2021,Mar,Thursday,6,48,15.490972222222222,2269.5734427069638
casual,classic_bike,2021,Mar,Thursday,7,79,16.827004219409282,2366.1777595843605
casual,classic_bike,2021,Mar,Thursday,8,107,17.81121495327103,2639.4056658445365
casual,classic_bike,2021,Mar,Thursday,9,74,13.66418918918919,2178.9154810504942
casual,classic_bike,2021,Mar,Thursday,10,110,22.944545454545455,2404.128355685008
casual,classic_bike,2021,Mar,Thursday,11,117,19.642307692307693,2140.5117711392595
casual,classic_bike,2021,Mar,Thursday,12,179,19.64804469273743,2362.1289910994733
casual,classic_bike,2021,Mar,Thursday,13,157,22.553927813163483,2098.525073607463
casual,classic_bike,2021,Mar,Thursday,14,154,23.717640692640693,2257.8415617822097
casual,classic_bike,2021,Mar,Thursday,15,228,23.265862573099415,2120.525882992084
casual,classic_bike,2021,Mar,Thursday,16,248,26.13447580645161,2396.1583875238316
casual,classic_bike,2021,Mar,Thursday,17,393,18.887192536047497,2098.6203488445294
casual,classic_bike,2021,Mar,Thursday,18,301,14.922480620155039,1974.2231412853446
casual,classic_bike,2021,Mar,Thursday,19,145,16.674137931034483,2074.975017918891
casual,classic_bike,2021,Mar,Thursday,20,81,11.693209876543209,1690.9161881105242
casual,classic_bike,2021,Mar,Thursday,21,49,13.543877551020408,1762.0240407699175
casual,classic_bike,2021,Mar,Thursday,22,39,11.57905982905983,1688.617717431377
casual,classic_bike,2021,Mar,Thursday,23,40,19.567083333333333,1596.213274181415
casual,classic_bike,2021,Mar,Tuesday,0,35,22.107619047619046,1725.543339558947
casual,classic_bike,2021,Mar,Tuesday,1,17,21.048039215686273,1653.8540327334822
casual,classic_bike,2021,Mar,Tuesday,2,13,19.243589743589745,1811.382264965573
casual,classic_bike,2021,Mar,Tuesday,3,3,44.25555555555556,2874.5608526220144
casual,classic_bike,2021,Mar,Tuesday,4,9,14.748148148148148,2477.3052581938086
casual,classic_bike,2021,Mar,Tuesday,5,22,13.512121212121212,2119.35976000726
casual,classic_bike,2021,Mar,Tuesday,6,63,15.484126984126984,2514.5550002738923
casual,classic_bike,2021,Mar,Tuesday,7,124,14.251881720430108,2277.922550348634
casual,classic_bike,2021,Mar,Tuesday,8,156,16.408653846153847,2448.1404363583397
casual,classic_bike,2021,Mar,Tuesday,9,137,23.80316301703163,2390.630036274672
casual,classic_bike,2021,Mar,Tuesday,10,164,33.55731707317073,2535.757136166496
casual,classic_bike,2021,Mar,Tuesday,11,212,27.192216981132074,2347.1373911188603
casual,classic_bike,2021,Mar,Tuesday,12,307,27.779044516829533,2462.975639518363
casual,classic_bike,2021,Mar,Tuesday,13,331,29.97598187311178,2503.0596937344685
casual,classic_bike,2021,Mar,Tuesday,14,325,25.839025641025643,2455.843695487782
casual,classic_bike,2021,Mar,Tuesday,15,430,28.709767441860464,2365.2086671807806
casual,classic_bike,2021,Mar,Tuesday,16,467,25.953033547466095,2419.0388898982346
casual,classic_bike,2021,Mar,Tuesday,17,703,27.28973447131342,2341.489494016249
casual,classic_bike,2021,Mar,Tuesday,18,428,18.918691588785048,2337.424176713367
casual,classic_bike,2021,Mar,Tuesday,19,283,21.525971731448763,2020.044169309278
casual,classic_bike,2021,Mar,Tuesday,20,170,19.581176470588236,2106.3223288486383
casual,classic_bike,2021,Mar,Tuesday,21,120,20.07208333333333,1899.6706560105654
casual,classic_bike,2021,Mar,Tuesday,22,82,25.098780487804877,1909.1912561144068
casual,classic_bike,2021,Mar,Tuesday,23,70,13.73,2117.2011746574785
casual,classic_bike,2021,Mar,Wednesday,0,29,16.45402298850575,1432.4233102073458
casual,classic_bike,2021,Mar,Wednesday,1,12,20.315277777777776,1645.8323483582371
casual,classic_bike,2021,Mar,Wednesday,2,4,16.770833333333336,2564.3779130939465
casual,classic_bike,2021,Mar,Wednesday,3,6,27.288888888888888,3892.860987744497
casual,classic_bike,2021,Mar,Wednesday,4,17,9.754901960784313,1876.0367410070924
casual,classic_bike,2021,Mar,Wednesday,5,25,10.703333333333333,1784.3115455555155
casual,classic_bike,2021,Mar,Wednesday,6,68,12.91421568627451,2235.3712313440583
casual,classic_bike,2021,Mar,Wednesday,7,127,12.593175853018373,2125.9765986501807
casual,classic_bike,2021,Mar,Wednesday,8,149,13.205480984340046,2219.255226236879
casual,classic_bike,2021,Mar,Wednesday,9,148,24.098085585585586,2164.9320799173975
casual,classic_bike,2021,Mar,Wednesday,10,141,24.164775413711585,2328.875886486923
casual,classic_bike,2021,Mar,Wednesday,11,225,28.405851851851853,2510.004108308424
casual,classic_bike,2021,Mar,Wednesday,12,266,25.094486215538847,2231.2481973952436
casual,classic_bike,2021,Mar,Wednesday,13,284,26.02200704225352,2340.518067625837
casual,classic_bike,2021,Mar,Wednesday,14,326,25.591564417177914,2337.9244541251114
casual,classic_bike,2021,Mar,Wednesday,15,288,22.87957175925926,2366.342448098887
casual,classic_bike,2021,Mar,Wednesday,16,403,23.47944582299421,2222.9631985724322
casual,classic_bike,2021,Mar,Wednesday,17,486,23.320233196159123,2318.4813829225636
casual,classic_bike,2021,Mar,Wednesday,18,358,18.320344506517692,2096.3925786114714
casual,classic_bike,2021,Mar,Wednesday,19,205,18.56739837398374,2080.9419622481605
casual,classic_bike,2021,Mar,Wednesday,20,119,19.848039215686274,2040.9312755106644
casual,classic_bike,2021,Mar,Wednesday,21,111,18.15735735735736,2138.9432235693766
casual,classic_bike,2021,Mar,Wednesday,22,72,15.241203703703704,1789.366776226976
casual,classic_bike,2021,Mar,Wednesday,23,45,17.352962962962962,1892.6507257314609
casual,classic_bike,2021,Apr,Friday,0,76,12.889254385964913,1870.2855899017434
casual,classic_bike,2021,Apr,Friday,1,39,14.393162393162394,2088.1066070243555
casual,classic_bike,2021,Apr,Friday,2,20,11.175,1844.348885853213
casual,classic_bike,2021,Apr,Friday,3,8,10.70625,1712.1518246949847
casual,classic_bike,2021,Apr,Friday,4,14,12.542857142857143,2103.951260719461
casual,classic_bike,2021,Apr,Friday,5,34,14.30735294117647,1922.5451381240714
casual,classic_bike,2021,Apr,Friday,6,67,14.014179104477613,2241.9135508036056
casual,classic_bike,2021,Apr,Friday,7,169,16.905818540433923,2172.987430993656
casual,classic_bike,2021,Apr,Friday,8,204,15.885866013071896,2250.2277944881794
casual,classic_bike,2021,Apr,Friday,9,208,22.97203525641026,2370.6763044365853
casual,classic_bike,2021,Apr,Friday,10,319,24.53234064785789,2440.401253250318
casual,classic_bike,2021,Apr,Friday,11,484,28.452995867768596,2486.4121892463104
casual,classic_bike,2021,Apr,Friday,12,574,27.531184668989546,2581.610763738165
casual,classic_bike,2021,Apr,Friday,13,685,27.505474452554743,2368.5227405794603
casual,classic_bike,2021,Apr,Friday,14,762,29.421303587051618,2330.170946502656
casual,classic_bike,2021,Apr,Friday,15,805,25.30416149068323,2493.518336313733
casual,classic_bike,2021,Apr,Friday,16,927,23.086533620999642,2225.71850777022
casual,classic_bike,2021,Apr,Friday,17,1408,22.05870028409091,2397.4255317151615
casual,classic_bike,2021,Apr,Friday,18,1178,22.03855404640634,2339.5444559721127
casual,classic_bike,2021,Apr,Friday,19,875,22.479809523809525,2061.8979406164735
casual,classic_bike,2021,Apr,Friday,20,423,21.92608353033885,1888.5079858121537
casual,classic_bike,2021,Apr,Friday,21,332,23.43468875502008,1880.7735750459708
casual,classic_bike,2021,Apr,Friday,22,298,25.195413870246085,1798.3015068834375
casual,classic_bike,2021,Apr,Friday,23,325,22.034410256410258,1930.0246572431474
casual,classic_bike,2021,Apr,Monday,0,41,41.71544715447154,1737.6978189922152
casual,classic_bike,2021,Apr,Monday,1,35,73.45619047619047,1229.917665492405
casual,classic_bike,2021,Apr,Monday,2,11,35.99090909090909,1571.1582674413348
casual,classic_bike,2021,Apr,Monday,3,4,20.495833333333334,3048.450923834124
casual,classic_bike,2021,Apr,Monday,4,9,17.057407407407407,3395.2229023380255
casual,classic_bike,2021,Apr,Monday,5,27,14.948765432098766,1903.9728582710054
casual,classic_bike,2021,Apr,Monday,6,75,13.940666666666667,1924.9261218906886
casual,classic_bike,2021,Apr,Monday,7,174,26.872413793103448,2468.9960864335185
casual,classic_bike,2021,Apr,Monday,8,224,19.283333333333335,2330.9680980421317
casual,classic_bike,2021,Apr,Monday,9,214,22.773753894080997,2213.0081263340467
casual,classic_bike,2021,Apr,Monday,10,186,23.87625448028674,2187.4647505216362
casual,classic_bike,2021,Apr,Monday,11,252,25.49867724867725,2480.0912378797175
casual,classic_bike,2021,Apr,Monday,12,355,26.093145539906104,2457.053277051889
casual,classic_bike,2021,Apr,Monday,13,356,28.59639513108614,2224.5964291079176
casual,classic_bike,2021,Apr,Monday,14,406,26.95221674876847,2476.7724225059405
casual,classic_bike,2021,Apr,Monday,15,535,26.913115264797508,2392.9434599193996
casual,classic_bike,2021,Apr,Monday,16,651,26.066871479774704,2511.0944527740558
casual,classic_bike,2021,Apr,Monday,17,967,25.797001034126165,2315.3338881175814
casual,classic_bike,2021,Apr,Monday,18,865,23.55175337186898,2229.5594625620997
casual,classic_bike,2021,Apr,Monday,19,625,24.680293333333335,2179.8341555587986
casual,classic_bike,2021,Apr,Monday,20,373,23.188784629133156,2039.2425112715966
casual,classic_bike,2021,Apr,Monday,21,265,22.478490566037735,2012.659149415915
casual,classic_bike,2021,Apr,Monday,22,233,26.411230329041487,2066.6859894917657
casual,classic_bike,2021,Apr,Monday,23,121,25.766528925619834,1647.4072768153287
casual,classic_bike,2021,Apr,Saturday,0,319,22.80846394984326,2016.8747514969164
casual,classic_bike,2021,Apr,Saturday,1,210,24.240793650793652,2132.3818464561537
casual,classic_bike,2021,Apr,Saturday,2,68,17.718627450980392,1829.4783624140782
casual,classic_bike,2021,Apr,Saturday,3,39,12.047863247863248,1596.3859650630075
casual,classic_bike,2021,Apr,Saturday,4,36,21.878703703703703,2758.129682424316
casual,classic_bike,2021,Apr,Saturday,5,26,25.425641025641024,2679.1846659306207
casual,classic_bike,2021,Apr,Saturday,6,37,19.771621621621623,2208.4038393045194
casual,classic_bike,2021,Apr,Saturday,7,76,27.119956140350876,2291.7510183885897
casual,classic_bike,2021,Apr,Saturday,8,141,22.367139479905436,2517.622800929089
casual,classic_bike,2021,Apr,Saturday,9,318,26.876415094339624,2890.0142286107903
casual,classic_bike,2021,Apr,Saturday,10,606,26.418536853685367,2559.7498105970158
casual,classic_bike,2021,Apr,Saturday,11,883,29.502114005285012,2734.32148952375
casual,classic_bike,2021,Apr,Saturday,12,1189,28.2968601065321,2669.5860014812138
casual,classic_bike,2021,Apr,Saturday,13,1365,30.994676434676435,2705.8926163868055
casual,classic_bike,2021,Apr,Saturday,14,1178,33.30633842671194,2749.879297003912
casual,classic_bike,2021,Apr,Saturday,15,1198,32.71061491374513,2585.3871092459663
casual,classic_bike,2021,Apr,Saturday,16,1296,31.45471965020576,2779.342591118797
casual,classic_bike,2021,Apr,Saturday,17,1096,28.94198600973236,2601.45886839105
casual,classic_bike,2021,Apr,Saturday,18,863,27.928814213982232,2526.2897195814285
casual,classic_bike,2021,Apr,Saturday,19,691,21.491630487216593,2157.0802727907085
casual,classic_bike,2021,Apr,Saturday,20,383,27.593820713664055,1994.9983067308056
casual,classic_bike,2021,Apr,Saturday,21,318,21.538784067085953,2061.4751137784874
